Class,x,y,w,h,Distance
0,244.09,176.87,116.13000000000002,69.74000000000001,20.71
0,331.26,186.87,79.5,44.5,25.83
0,376.14,178.5,72.07,44.77000000000001,30.65
0,448.99,181.76,46.849999999999966,29.24000000000001,40.29
0,474.33,181.45,39.19,24.97,45.47
0,593.6,175.49,44.35000000000002,41.94999999999999,28.95
0,928.34,158.16,312.65999999999997,215.84,5.78
0,798.32,174.11,259.83000000000004,142.01,9.56
0,748.46,165.62,198.0,105.56,13.03
0,736.34,175.76,144.0,72.21000000000001,16.76
0,705.7,175.02,136.94999999999993,55.639999999999986,20.34
0,517.92,179.16,23.530000000000086,15.75,65.6
0,438.3,183.73,50.96999999999997,33.60000000000002,32.18
0,670.43,172.88,92.53000000000009,37.03999999999999,31.02
0,653.04,173.61,73.58000000000004,28.329999999999984,37.64
0,639.61,168.29,58.93999999999994,27.099999999999994,52.41
0,456.04,176.26,32.65999999999997,21.76000000000002,58.14
0,434.37,177.32,21.20999999999998,16.480000000000018,66.23
1,952.03,148.2,85.67000000000007,159.02000000000004,8.46
0,603.68,183.28,27.420000000000073,27.27000000000001,46.31
0,1163.53,79.34,77.47000000000003,294.65999999999997,2.33
1,1017.13,163.51,123.92999999999995,210.49,3.95
1,861.57,175.87,72.66999999999996,192.76,5.88
0,321.69,197.54,76.14999999999998,40.22,27.71
0,920.81,131.06,268.03999999999996,242.94,5.01
0,589.39,174.03,60.210000000000036,48.99000000000001,22.06
0,0.0,191.7,232.46,182.3,7.33
0,120.91,189.17,234.82000000000002,117.96000000000001,10.26
0,307.59,175.52,126.47000000000003,65.53,18.11
0,443.65,185.8,108.56000000000006,66.76999999999998,15.81
0,417.07,175.87,85.17000000000002,37.56999999999999,28.0
0,826.59,0.0,414.40999999999997,374.0,3.84
1,841.27,175.74,41.34000000000003,133.01,8.69
0,722.67,177.2,175.34000000000003,112.09000000000003,11.48
0,691.34,180.89,109.76999999999998,67.95000000000002,16.27
0,676.08,168.57,68.2299999999999,55.16,22.28
0,643.23,175.03,34.210000000000036,26.139999999999986,40.33
0,635.67,142.65,45.41000000000008,52.889999999999986,50.79
0,0.0,136.63,196.86,157.72000000000003,11.82
0,593.36,171.71,38.309999999999945,34.94999999999999,33.46
0,215.11,176.59,80.40999999999997,34.53999999999999,30.52
0,312.83,186.58,130.35000000000002,89.23999999999998,13.62
1,749.22,164.83,23.970000000000027,65.66,19.05
0,496.59,177.17,83.38000000000005,28.97,39.19
0,349.3,182.58,91.46999999999997,46.859999999999985,24.37
0,617.71,174.7,85.94999999999993,26.640000000000015,42.76
0,307.78,155.89,112.0,53.410000000000025,50.56
0,113.52,179.76,121.02,39.75,31.31
1,256.45,166.92,78.88999999999999,166.98,7.4
0,380.17,170.39,88.24000000000001,34.28,33.16
1,738.15,163.54,11.889999999999986,29.890000000000015,45.51
0,682.64,159.13,45.789999999999964,33.80000000000001,49.52
0,711.53,165.59,45.690000000000055,25.870000000000005,51.09
0,750.47,166.08,55.889999999999986,22.97,51.28
0,886.08,157.48,61.25999999999999,31.439999999999998,51.67
0,922.97,163.51,47.5,21.76000000000002,52.89
0,962.93,160.64,53.85000000000002,23.590000000000003,53.68
0,656.36,188.82,34.22000000000003,27.04000000000002,41.57
0,82.36,190.62,319.55,183.38,8.13
0,441.39,130.34,102.47000000000003,104.31,26.16
0,616.7,180.68,52.69999999999993,48.22,23.69
1,604.13,175.6,21.66999999999996,51.99000000000001,23.65
0,1065.52,156.74,175.48000000000002,110.98000000000002,11.45
0,960.64,158.68,181.18999999999994,84.62,14.28
0,1160.28,196.07,80.72000000000003,177.93,0.93
0,797.03,181.26,386.56999999999994,192.74,6.66
0,0.0,184.72,348.14,189.28,5.25
0,234.0,141.4,232.81,166.51000000000002,10.84
0,901.65,160.88,146.88,67.48000000000002,17.2
0,801.31,153.06,155.35000000000002,64.97999999999999,20.19
0,779.29,148.02,185.63,63.01999999999998,22.84
0,389.24,170.37,118.45999999999998,86.26999999999998,16.08
0,451.11,173.21,79.05999999999995,59.31999999999999,21.81
0,592.48,122.65,93.36000000000001,84.72,35.61
0,600.11,131.15,62.42999999999995,75.59,39.28
0,0.0,189.71,57.11,43.849999999999994,25.3
0,45.38,186.96,91.16,38.04999999999998,30.77
0,131.42,186.39,73.38000000000002,30.690000000000026,36.22
0,190.31,185.72,65.06,26.120000000000005,41.32
0,244.65,181.32,45.53,25.349999999999994,47.05
0,275.45,182.13,39.860000000000014,20.930000000000007,51.75
1,958.65,85.35,278.35,287.65,2.62
1,174.97,140.69,236.86999999999998,232.31,4.54
0,77.15,103.72,406.58000000000004,269.28,7.63
0,406.3,138.62,141.65000000000003,127.63,14.33
0,737.62,174.09,56.059999999999945,33.96000000000001,32.21
0,36.93,132.07,278.62,84.17000000000002,33.44
0,618.42,170.53,61.07000000000005,52.34,23.19
0,504.36,168.54,39.549999999999955,33.76000000000002,37.0
0,598.77,176.88,27.83000000000004,27.5,45.55
0,382.41,185.88,45.46999999999997,26.430000000000007,41.93
0,441.51,183.09,39.110000000000014,25.819999999999993,41.18
0,500.03,181.29,21.50999999999999,16.379999999999995,65.09
0,597.17,175.01,66.94000000000005,64.66,19.73
1,390.0,178.17,12.009999999999991,34.10000000000002,34.37
0,585.03,182.9,55.460000000000036,45.50999999999999,23.81
0,0.0,151.55,301.45,222.45,6.84
0,167.77,158.45,219.78,161.29000000000002,10.1
0,330.59,183.49,143.33000000000004,68.47,17.68
0,383.81,169.78,128.70999999999998,69.08000000000001,20.6
0,433.04,183.48,103.67000000000002,40.33000000000001,27.53
0,672.53,151.65,93.68000000000006,82.32,23.9
0,588.21,178.73,34.23000000000002,31.25,37.22
0,0.0,113.2,50.62,135.45999999999998,13.53
0,333.92,159.59,80.22999999999996,60.25999999999999,28.05
0,0.0,205.84,187.52,111.03,10.4
0,0.0,181.94,258.18,104.07999999999998,12.85
0,117.51,188.64,218.61,81.25999999999999,15.7
0,233.23,182.92,158.96,63.60000000000002,20.32
0,354.03,185.62,71.08000000000004,39.16999999999999,28.21
0,374.45,183.46,94.63999999999999,37.109999999999985,31.03
0,474.32,182.54,35.910000000000025,27.51000000000002,42.86
0,742.15,173.04,52.75,44.49000000000001,27.98
0,0.0,202.34,66.64,45.46000000000001,30.33
0,792.41,174.83,27.680000000000064,19.849999999999994,52.17
0,853.6,170.96,21.649999999999977,14.370000000000005,73.06
1,673.16,146.36,22.5,56.589999999999975,22.39
1,259.45,135.83,35.68000000000001,121.4,11.62
1,785.74,146.22,95.91999999999996,222.78,5.51
1,882.23,134.06,92.27999999999997,234.94,5.72
1,685.8,142.11,56.6400000000001,143.41999999999996,9.48
1,639.8,141.84,64.04000000000008,137.74999999999997,9.9
1,773.91,139.95,45.450000000000045,136.89,9.77
1,812.29,145.41,83.13,130.13000000000002,9.78
1,1033.22,174.43,36.07999999999993,77.47999999999999,17.55
1,487.91,142.29,44.22999999999996,136.29,9.87
1,511.88,152.94,29.92999999999995,115.44,10.44
1,546.8,138.24,39.40000000000009,127.46999999999997,10.76
1,596.91,158.62,32.180000000000064,104.24000000000001,11.03
1,596.94,141.59,38.43999999999994,111.19,11.75
1,462.5,143.07,31.44999999999999,84.72,15.38
1,538.93,146.77,36.06000000000006,77.78999999999999,15.71
1,580.82,142.64,25.09999999999991,83.93,15.89
1,625.49,141.47,27.450000000000045,79.89000000000001,16.03
0,0.0,0.0,267.44,369.0,3.69
0,572.99,176.63,56.559999999999945,45.97,23.37
0,0.0,181.95,308.85,185.78000000000003,7.7
0,290.6,180.39,158.25,74.41000000000003,15.45
0,385.49,174.05,122.76999999999998,54.79999999999998,21.36
0,474.66,171.84,79.74999999999994,33.29999999999998,37.52
0,830.04,188.66,410.96000000000004,185.34,7.33
0,681.95,174.96,66.17999999999995,45.109999999999985,24.76
0,643.75,157.87,40.809999999999945,41.120000000000005,45.6
0,249.54,176.72,101.82000000000002,48.99000000000001,21.48
0,592.72,173.0,37.90999999999997,34.58000000000001,33.79
0,0.0,181.65,37.66,55.650000000000006,16.12
0,148.8,175.91,104.61999999999998,39.20000000000002,26.31
0,0.0,59.71,413.85,313.29,4.51
0,318.13,155.36,202.60000000000002,174.21999999999997,11.16
1,754.52,176.59,30.159999999999968,53.34,23.85
0,491.04,171.39,52.74999999999994,38.02000000000001,28.5
0,187.8,186.32,239.63,149.95,8.92
0,562.78,176.86,39.690000000000055,36.19,34.06
0,178.71,195.78,226.98999999999998,136.63000000000002,9.47
0,0.0,193.94,147.01,127.67000000000002,9.05
0,0.0,191.22,35.41,70.00000000000003,13.29
0,119.73,186.86,162.75,77.39999999999998,15.69
0,301.28,145.56,116.21000000000004,89.85999999999999,24.02
0,118.36,185.78,129.19,53.72999999999999,21.87
0,377.88,181.84,59.74000000000001,36.47,31.59
0,521.92,147.36,33.91000000000008,49.859999999999985,66.89
0,263.11,180.31,71.69,38.43000000000001,30.01
0,827.6,170.16,413.4,203.84,4.16
0,735.4,178.83,182.0,113.16999999999999,10.95
0,698.0,177.73,82.48000000000002,66.41,17.06
0,360.46,192.18,88.44,58.68000000000001,21.48
0,490.26,188.07,32.950000000000045,24.960000000000008,44.28
0,638.21,179.02,30.129999999999995,24.069999999999993,47.77
0,503.61,188.22,30.120000000000005,21.409999999999997,49.86
0,592.74,173.21,31.289999999999964,30.919999999999987,40.7
1,186.96,186.44,17.0,45.75999999999999,25.99
0,224.03,182.58,48.66,46.79999999999998,29.51
0,105.37,175.93,82.63,33.81999999999999,33.3
0,337.77,171.1,34.77000000000004,16.51000000000002,64.84
0,272.64,157.85,43.08000000000004,28.319999999999993,66.07
0,571.05,169.94,44.460000000000036,44.28999999999999,28.95
1,739.53,173.78,10.660000000000082,38.25999999999999,33.35
0,0.0,189.3,113.74,77.25999999999999,16.98
0,316.83,181.03,61.69,30.879999999999995,39.33
1,985.67,142.42,68.54000000000008,150.12000000000003,9.98
0,915.74,189.09,325.26,184.91,5.39
0,791.01,185.65,211.66999999999996,122.16999999999999,10.84
0,290.16,182.98,182.85999999999996,116.39000000000001,11.65
0,420.84,186.31,98.51000000000005,71.76999999999998,17.09
0,730.51,181.46,108.95000000000005,72.31,17.66
0,484.98,177.32,67.30999999999995,56.19,24.66
0,548.59,178.83,59.129999999999995,40.059999999999974,31.39
0,716.62,178.36,53.870000000000005,50.389999999999986,25.13
0,651.25,178.89,55.35000000000002,28.400000000000006,41.72
0,789.51,146.98,48.00999999999999,37.150000000000006,74.25
0,0.0,73.31,200.23,228.08999999999997,13.23
0,463.96,172.08,31.560000000000002,33.14999999999998,62.46
0,549.93,182.06,17.31000000000006,13.530000000000001,70.03
1,201.09,157.4,62.42999999999998,142.42,9.06
0,145.54,190.51,293.64,178.55,7.58
0,481.03,171.42,94.18000000000006,85.72999999999999,15.13
0,599.59,170.97,44.15999999999997,44.28,25.32
0,52.49,186.35,258.02,108.31000000000003,12.21
0,570.9,171.45,41.32000000000005,34.400000000000006,33.7
0,595.18,162.77,48.210000000000036,43.03999999999999,54.42
0,372.79,185.65,50.76999999999998,30.579999999999984,46.93
0,127.84,187.91,215.24999999999997,117.26000000000002,10.86
0,811.13,184.7,429.87,189.3,6.42
0,279.8,183.87,138.95,80.52999999999997,15.54
0,744.12,179.27,168.33000000000004,108.14000000000001,11.86
0,475.99,177.09,55.460000000000036,23.629999999999995,45.14
1,670.68,170.25,16.0,31.74000000000001,38.89
0,635.05,151.25,76.23000000000002,39.28999999999999,68.32
0,589.41,156.29,42.92000000000007,40.94,56.95
0,267.72,185.75,82.88,35.72999999999999,33.64
0,445.96,179.19,31.810000000000002,20.50999999999999,67.78
0,745.9,184.79,19.25999999999999,15.420000000000016,73.83
1,474.11,179.45,12.329999999999984,31.25,38.09
0,655.03,180.13,33.67000000000007,26.629999999999995,48.51
0,861.46,169.33,131.0999999999999,47.39999999999998,22.29
0,714.64,104.19,222.41999999999996,91.22,35.39
0,1174.49,158.61,66.50999999999999,80.47999999999999,13.74
0,1006.9,160.08,189.05000000000007,54.579999999999984,22.4
0,234.65,190.75,74.28999999999999,38.69,30.86
0,68.31,185.8,193.12,70.30000000000001,21.48
1,600.26,176.63,15.210000000000036,55.46000000000001,23.06
1,619.02,171.17,26.180000000000064,58.49000000000001,22.85
1,132.45,174.09,114.61000000000001,198.91,6.11
1,238.21,186.01,45.97999999999999,102.56,12.88
0,0.0,153.85,174.84,219.15,0.58
1,258.69,181.86,42.639999999999986,120.52999999999997,11.46
1,778.12,154.19,60.17999999999995,146.32,9.28
1,1027.51,133.56,123.62000000000012,206.13,6.88
1,346.68,185.06,25.79000000000002,67.21000000000001,19.17
1,512.75,177.69,16.629999999999995,55.610000000000014,23.79
0,355.4,166.02,121.67000000000002,95.05999999999997,18.43
0,436.02,169.88,70.16000000000003,66.70000000000002,25.2
0,638.66,91.05,186.51999999999998,137.06,17.16
0,390.68,157.25,79.92000000000002,63.47,19.45
0,441.68,158.58,51.75,36.47999999999999,28.67
0,507.53,152.32,31.190000000000055,18.04000000000002,64.9
0,921.11,41.09,319.89,204.67,13.38
0,867.57,183.94,56.219999999999914,97.12,11.37
0,315.46,187.8,176.03000000000003,128.45999999999998,10.16
0,714.11,175.14,188.29999999999995,138.5,10.41
0,686.38,182.92,104.79999999999995,75.70000000000002,15.0
0,664.99,169.43,84.54999999999995,69.94999999999999,20.22
0,526.56,175.33,41.85000000000002,34.889999999999986,34.63
0,647.68,165.44,47.930000000000064,44.99000000000001,34.74
0,155.52,196.23,327.84000000000003,177.77,6.96
0,538.66,179.92,66.49000000000001,47.130000000000024,23.98
1,880.88,164.48,17.029999999999973,46.32000000000002,27.49
0,863.21,198.84,377.78999999999996,175.16,3.15
0,0.0,204.73,282.94,169.27,3.79
0,727.72,186.09,221.41999999999996,141.93999999999997,9.06
0,684.69,176.59,127.21999999999991,87.70000000000002,13.71
0,634.27,164.74,122.56000000000006,49.0,24.99
0,663.13,180.63,45.629999999999995,33.95000000000002,32.61
0,405.79,163.98,130.32999999999998,51.96000000000001,29.32
0,397.25,178.46,129.02999999999997,41.16999999999999,26.95
0,332.99,180.82,160.82999999999998,51.390000000000015,22.53
0,310.14,179.92,177.37,60.390000000000015,19.48
0,282.07,182.4,186.78000000000003,67.32,17.1
0,216.05,180.46,210.12,81.96000000000001,14.66
0,0.0,184.39,270.58,129.36,9.45
0,0.0,197.92,216.48,168.57000000000002,7.06
0,643.21,163.36,44.93999999999994,38.339999999999975,48.88
0,592.34,175.02,52.75999999999999,42.879999999999995,24.95
0,92.15,188.73,207.23999999999998,125.53,10.06
0,198.13,175.6,191.43,100.09,13.02
0,334.33,180.23,124.61000000000001,52.84,20.87
0,493.59,184.37,72.07999999999998,52.09,20.31
0,522.44,176.92,57.889999999999986,44.400000000000006,25.38
0,424.46,169.0,95.98000000000008,38.870000000000005,31.14
0,724.96,183.43,157.27999999999997,104.88999999999999,11.49
0,676.87,95.2,131.70000000000005,138.17000000000002,21.86
1,821.51,161.71,29.0,82.44,16.03
0,651.34,172.22,38.77999999999997,31.72999999999999,35.17
0,627.49,142.04,38.97000000000003,49.79000000000002,54.08
0,591.05,174.16,34.870000000000005,31.819999999999993,36.58
0,175.42,176.75,93.24000000000004,40.72999999999999,27.59
0,79.32,199.43,102.85,41.16999999999999,29.23
0,2.68,198.18,116.58999999999999,44.06,29.0
0,516.29,134.11,66.82000000000005,80.69999999999999,37.09
0,0.0,189.22,72.94,37.879999999999995,32.59
0,62.23,191.59,68.33000000000001,30.099999999999994,37.57
0,125.46,187.35,69.74,29.110000000000014,43.62
0,183.23,187.87,50.09,22.900000000000006,50.35
0,561.61,177.5,48.049999999999955,39.110000000000014,27.23
0,0.0,190.25,222.22,142.39999999999998,8.96
0,265.91,197.84,229.16999999999996,152.30999999999997,8.42
0,411.08,183.29,125.06,91.39000000000001,13.42
0,291.6,176.47,149.54999999999995,65.58000000000001,19.27
0,387.13,175.59,101.37,35.639999999999986,29.98
0,485.02,168.63,58.5,27.80000000000001,50.61
0,708.56,0.0,431.46000000000004,358.43,10.22
1,1196.25,157.54,44.75,216.46,4.34
0,649.31,179.5,61.92000000000007,48.94,23.46
0,632.0,178.86,42.57000000000005,33.03999999999999,32.76
0,611.5,136.97,53.42999999999995,65.09,42.29
0,175.98,178.0,94.47,38.5,29.2
0,561.23,174.52,33.39999999999998,30.47,38.12
1,733.41,150.98,82.33000000000004,170.63000000000002,7.66
0,537.57,174.62,18.139999999999986,17.329999999999984,71.2
0,773.5,202.29,368.25,171.71,7.19
0,653.27,176.91,64.07000000000005,52.30000000000001,26.71
0,317.56,183.93,139.67000000000002,54.650000000000006,21.32
0,338.04,180.37,151.01,49.72999999999999,23.65
0,416.46,172.96,106.44999999999999,44.400000000000006,33.23
0,644.9,183.45,37.889999999999986,31.75,37.59
1,209.34,169.08,18.340000000000003,60.26999999999998,21.93
0,231.62,172.73,56.81,27.130000000000024,43.53
0,283.7,170.89,46.72000000000003,24.940000000000026,51.3
0,325.88,172.23,33.55000000000001,19.960000000000008,58.39
0,584.91,171.04,55.09000000000003,54.93000000000001,23.79
0,733.75,175.94,10.220000000000027,22.22,54.3
1,544.03,156.07,49.24000000000001,121.61000000000001,10.74
0,576.08,169.79,26.120000000000005,20.680000000000007,46.22
0,545.37,168.49,23.389999999999986,18.599999999999994,55.74
0,112.12,187.04,351.32,186.96,8.11
0,456.44,187.69,90.27000000000004,70.06,18.98
0,564.04,186.37,28.930000000000064,23.150000000000006,47.93
1,660.45,145.86,19.889999999999986,57.329999999999984,22.08
1,278.08,138.75,38.84000000000003,121.26999999999998,11.61
1,1001.11,183.47,211.43999999999994,185.53,3.51
1,1062.39,174.69,160.6099999999999,194.31,3.76
1,585.25,148.92,23.610000000000014,62.51000000000002,19.03
1,657.5,141.35,46.33000000000004,137.85999999999999,10.06
1,640.49,137.4,60.26999999999998,119.85999999999999,11.22
1,594.61,142.71,45.48000000000002,136.17999999999998,10.02
1,585.91,139.25,46.75999999999999,140.8,9.59
1,525.74,141.69,31.159999999999968,71.47999999999999,18.11
1,550.75,138.24,26.279999999999973,75.01999999999998,18.3
1,517.58,142.76,24.84999999999991,67.35000000000002,19.58
1,488.18,143.86,25.140000000000043,71.36999999999998,18.48
1,404.52,142.75,25.629999999999995,71.22,18.43
1,438.03,148.8,21.650000000000034,62.56,18.83
1,466.77,140.37,23.08000000000004,70.65,19.02
0,0.0,0.0,267.77,369.0,3.69
0,0.0,236.0,337.9,138.0,5.09
0,799.39,188.71,441.61,185.29,5.39
0,895.54,164.07,278.60000000000014,82.66,14.26
0,408.29,180.79,95.75999999999999,65.22,18.29
0,687.21,179.36,86.88999999999999,65.13999999999999,17.97
0,447.5,159.33,76.73000000000002,69.76999999999998,23.6
0,663.51,177.48,73.57000000000005,51.08000000000001,22.79
0,259.6,150.86,171.40999999999997,62.889999999999986,31.84
0,602.81,165.24,25.340000000000032,27.789999999999992,54.05
0,739.24,148.07,107.33000000000004,41.53,48.52
0,550.42,175.21,22.370000000000005,20.42999999999998,60.91
0,582.4,161.71,29.440000000000055,29.419999999999987,76.8
0,15.88,199.6,93.52000000000001,31.22,38.39
0,269.78,188.02,53.72000000000003,27.619999999999976,40.7
0,122.0,192.57,79.91999999999999,33.640000000000015,39.88
0,228.67,174.77,132.46,181.61999999999998,8.41
0,313.98,180.92,103.69,161.44000000000003,8.8
0,320.06,193.18,125.32999999999998,70.39999999999998,18.52
0,479.39,180.51,32.60000000000002,60.05000000000001,22.4
0,477.86,187.7,53.319999999999936,30.590000000000003,37.23
0,639.49,181.87,36.059999999999945,29.799999999999983,39.25
0,712.67,182.6,181.19000000000005,116.89000000000001,11.19
0,369.64,194.56,106.17000000000002,68.44,17.36
0,660.57,182.66,69.6099999999999,54.84,21.42
0,446.1,183.41,69.07999999999993,51.28999999999999,26.72
0,497.0,185.29,37.08000000000004,31.02000000000001,40.61
0,569.99,179.19,7.919999999999959,19.349999999999994,70.28
0,578.36,179.23,7.590000000000032,18.30000000000001,70.41
0,638.09,179.32,40.309999999999945,33.170000000000016,37.2
0,949.16,193.82,291.84000000000003,180.18,4.18
0,291.29,188.62,161.64,97.52999999999997,13.97
0,395.98,185.24,100.49000000000001,69.63999999999999,19.2
0,699.37,175.42,49.97000000000003,42.48000000000002,32.94
0,452.65,190.39,71.71000000000004,47.30000000000001,24.04
0,486.44,186.49,57.94999999999999,40.72999999999999,28.78
0,0.0,194.94,135.18,63.620000000000005,18.7
0,701.45,175.84,128.26,89.91999999999999,14.62
0,1134.65,149.67,106.34999999999991,156.10999999999999,7.31
0,1000.63,116.24,240.37,145.07,10.5
0,323.1,182.88,110.22999999999996,69.98000000000002,19.04
0,0.0,207.36,223.73,166.64,8.02
0,866.66,147.46,225.65999999999997,76.47999999999999,16.64
0,439.57,180.96,58.139999999999986,39.41,30.33
0,928.93,154.01,90.53000000000009,24.850000000000023,47.02
0,583.88,176.11,26.5,26.19999999999999,47.74
0,667.57,166.71,14.879999999999995,43.69,31.48
0,802.5,178.94,126.15999999999997,67.67000000000002,18.13
0,1109.25,174.78,48.3900000000001,29.03,38.4
0,884.31,181.36,101.09000000000003,51.91999999999999,22.36
0,968.03,179.76,64.61000000000013,37.900000000000006,28.19
0,1067.08,156.07,47.05000000000018,43.41,44.82
0,1044.25,176.96,42.02999999999997,28.42999999999998,38.49
0,565.25,193.54,35.120000000000005,32.890000000000015,35.22
0,993.86,175.85,247.14,198.15,4.9
0,892.9,184.25,348.1,163.10000000000002,7.41
0,751.82,186.07,239.4799999999999,78.75,15.06
0,839.46,179.43,339.04999999999995,124.70999999999998,9.93
0,572.58,176.36,49.229999999999905,44.879999999999995,27.82
0,0.0,42.76,233.71,332.24,3.65
0,187.32,186.77,134.51999999999998,69.28999999999999,17.51
0,357.27,171.2,116.65000000000003,80.21000000000001,18.24
0,359.61,181.33,70.32,39.25,29.16
0,461.0,181.61,53.389999999999986,36.48999999999998,30.9
0,498.67,160.62,45.10999999999996,46.150000000000006,42.58
0,528.93,177.09,26.440000000000055,22.799999999999983,53.79
0,270.97,181.38,74.50999999999999,38.860000000000014,31.59
0,0.0,199.94,309.41,174.06,7.52
0,1094.39,209.15,146.6099999999999,164.85,2.53
0,226.79,191.9,193.43000000000004,98.92999999999998,12.88
0,804.9,185.34,360.42999999999995,188.66,7.74
0,466.29,179.98,55.910000000000025,39.16,28.66
0,744.13,182.08,153.83000000000004,100.53999999999999,12.75
0,717.31,180.4,92.0200000000001,66.6,18.28
0,695.3,180.1,71.80000000000007,49.56,23.87
0,489.65,178.37,50.05000000000007,34.54999999999998,33.35
0,691.71,177.8,52.39999999999998,39.47,29.35
0,0.0,170.65,37.28,48.0,24.38
0,310.77,172.85,38.24000000000001,20.710000000000008,56.44
0,341.78,170.65,34.79000000000002,19.889999999999986,63.85
0,17.76,165.9,92.8,40.28,36.64
0,580.87,170.69,55.00999999999999,54.83000000000001,23.83
0,714.74,176.56,7.7000000000000455,20.05000000000001,60.08
0,579.2,178.35,78.02999999999997,75.16,17.66
0,800.33,157.96,49.559999999999945,74.97999999999999,18.57
0,0.0,194.9,395.85,178.1,3.94
0,395.45,183.48,120.95999999999998,88.03999999999999,13.44
0,589.08,175.7,59.309999999999945,54.08000000000001,22.66
0,526.15,174.73,51.639999999999986,45.670000000000016,26.65
0,0.0,181.6,130.87,191.4,5.49
0,221.27,186.13,165.02,82.69999999999999,15.25
0,479.27,170.25,42.72000000000003,34.16999999999999,40.31
0,698.92,185.73,74.11000000000001,51.26000000000002,22.59
0,540.22,184.46,25.309999999999945,18.97,50.99
0,357.06,187.74,82.50999999999999,48.0,23.25
0,445.14,183.49,83.74000000000001,63.39999999999998,20.4
0,583.34,172.66,20.819999999999936,27.560000000000002,62.16
0,527.45,180.93,15.069999999999936,14.47999999999999,75.58
0,283.54,186.34,188.81,116.4,11.81
0,572.19,178.4,40.09999999999991,38.629999999999995,32.93
0,217.96,196.04,96.35999999999999,45.41,27.3
0,368.2,188.42,47.44999999999999,26.890000000000015,44.3
0,589.81,181.47,16.210000000000036,12.789999999999992,73.9
0,804.96,147.89,436.03999999999996,226.11,5.51
0,723.58,150.76,196.64,154.44,10.82
0,701.93,170.62,98.21000000000004,80.84,16.4
1,678.87,164.52,20.0,45.879999999999995,30.36
1,684.51,167.0,17.0,44.25,30.96
0,524.29,173.01,33.56000000000006,33.09,42.82
1,619.58,171.47,9.669999999999959,27.140000000000015,47.95
0,384.6,185.37,90.82999999999998,60.72999999999999,20.1
0,0.0,194.62,298.44,179.38,7.57
0,227.0,184.28,177.58999999999997,109.97999999999999,12.94
1,457.82,180.08,10.660000000000025,32.339999999999975,34.78
1,51.64,169.05,84.14999999999999,166.09999999999997,7.44
0,458.54,173.37,36.20999999999998,37.94999999999999,54.93
0,557.58,186.57,17.519999999999982,13.640000000000015,70.74
0,579.1,182.54,44.22000000000003,35.349999999999994,28.01
0,518.16,180.66,43.139999999999986,30.460000000000008,34.77
0,378.67,177.79,43.75999999999999,28.409999999999997,41.55
0,605.78,164.5,22.710000000000036,31.099999999999994,55.37
0,533.4,172.66,33.379999999999995,33.150000000000006,45.62
0,558.53,175.33,18.930000000000064,18.289999999999992,69.73
1,536.65,148.72,54.210000000000036,155.96,8.92
0,739.07,174.32,20.709999999999923,17.099999999999994,64.73
0,475.15,165.94,58.26999999999998,44.629999999999995,43.56
1,507.0,158.31,69.16999999999996,142.87,8.75
0,0.0,187.51,376.85,186.49,4.52
0,404.06,182.31,121.13000000000005,88.19,15.24
0,553.1,179.8,31.620000000000005,24.589999999999975,44.25
0,522.93,162.63,24.1400000000001,30.55000000000001,71.07
0,552.15,173.74,63.430000000000064,63.22999999999999,20.96
0,312.7,178.24,34.72000000000003,18.0,61.21
0,787.82,178.52,15.049999999999955,32.619999999999976,37.24
0,0.0,211.88,390.15,162.12,3.27
0,514.06,179.1,80.03000000000009,56.22,20.38
1,898.4,163.28,19.340000000000032,49.650000000000006,25.67
0,349.1,199.72,151.42999999999995,111.47999999999999,11.44
0,681.69,186.7,98.30999999999995,73.28000000000003,17.23
0,425.7,191.27,97.10999999999996,73.98999999999998,17.13
0,667.36,191.31,71.75,53.44,22.36
0,517.81,187.85,44.90000000000009,39.78,29.99
0,648.78,176.08,46.54000000000008,45.809999999999974,32.09
0,631.36,185.43,24.889999999999986,22.25999999999999,50.43
0,772.2,165.8,41.25,84.25,16.01
0,0.0,171.88,246.82,197.12,3.31
1,547.62,174.43,15.669999999999959,41.18000000000001,31.34
0,497.85,178.03,32.94999999999993,40.93000000000001,32.78
1,433.77,166.58,19.660000000000025,51.359999999999985,24.84
1,471.91,176.35,19.659999999999968,50.620000000000005,25.13
1,640.62,167.1,31.66999999999996,99.15,13.3
1,432.7,172.93,31.670000000000016,71.25,18.56
1,412.61,173.86,20.66999999999996,66.88999999999999,19.26
1,46.53,252.83,191.26,120.16999999999999,4.37
1,744.73,166.11,19.329999999999927,64.13,19.24
1,616.16,168.83,26.660000000000082,64.07,21.72
1,682.68,170.33,30.33000000000004,95.42999999999998,13.15
1,710.55,163.15,27.670000000000073,76.75999999999999,17.38
1,740.32,162.24,35.639999999999986,65.82,20.55
0,533.41,178.89,41.120000000000005,31.080000000000013,38.69
1,142.98,178.53,49.0,110.28,12.27
1,168.26,212.05,103.25999999999999,125.96999999999997,7.72
0,481.89,184.32,62.639999999999986,45.349999999999994,27.0
0,544.18,181.01,28.520000000000095,21.580000000000013,50.78
0,493.41,173.95,68.01999999999992,50.06,23.3
0,536.71,173.16,39.049999999999955,31.670000000000016,33.94
0,605.1,169.71,35.620000000000005,32.47999999999999,36.26
0,485.7,162.84,47.089999999999975,36.16,40.68
0,572.21,167.95,28.389999999999986,25.24000000000001,46.76
0,641.74,176.41,30.42999999999995,24.789999999999992,43.3
0,700.24,183.96,100.91999999999996,70.75,16.05
